4;1;;;
4;2;1;1;
2;2;1;3;
3;3;3;4;
1;1;2;2;
4;0;;;
4;1;;;
1;2;3;2;
2;1;2;4;
3;2;3;3;
4;3;1;1;
1;0;;;
48;1;4;16;1
0;;;;
4;1;;;
1;3;1;1;
2;1;3;2;
3;1;3;3;
4;2;2;4;
1;0;;;
4;1;;;
4;3;3;2;
1;1;2;1;
2;2;1;3;
3;3;3;4;
5;0;;;
4;1;;;
2;3;3;4;
1;2;2;2;
4;1;2;3;
3;1;1;1;
5;0;;;
4;1;;;
2;1;1;4;
1;1;3;3;
4;2;1;1;
3;3;2;2;
4;0;;;
4;1;;;
1;3;1;2;
2;1;2;4;
4;2;3;1;
3;2;3;3;
1;0;;;
4;1;;;
2;2;2;3;
1;3;1;4;
4;1;3;2;
3;3;2;1;
4;0;;;
4;1;;;
2;3;3;1;
1;1;2;4;
3;2;1;2;
4;3;1;3;
1;0;;;
4;1;;;
3;1;1;1;
1;3;2;3;
2;2;2;2;
4;2;3;4;
2;0;;;
4;1;;;
2;1;3;3;
3;3;2;4;
1;2;3;1;
4;1;1;2;
5;0;;;
4;1;;;
3;2;1;4;
1;2;1;3;
4;1;2;1;
2;3;3;2;
4;0;;;
4;1;;;
3;2;3;3;
2;1;1;1;
1;2;2;2;
4;3;2;4;
5;0;;;
4;1;;;
3;1;3;2;
2;2;2;1;
4;3;1;3;
1;1;1;4;
5;0;;;
4;1;;;
1;3;3;1;
3;1;2;3;
4;3;3;4;
2;2;1;2;
1;0;;;
4;1;;;
2;3;1;3;
3;1;2;1;
1;3;1;2;
4;2;3;4;
3;0;;;
4;1;;;
1;1;3;4;
3;3;1;2;
4;2;2;3;
2;2;3;1;
2;0;;;
4;1;;;
3;2;1;4;
4;1;2;2;
1;3;3;3;
2;1;2;1;
3;0;;;
324;1;4;16;1
0;;;;
4;1;;;
1;1;2;2;
4;2;3;4;
3;1;2;3;
2;3;1;1;
1;0;;;
4;1;;;
1;1;3;4;
2;3;3;2;
4;1;1;3;
3;2;2;1;
1;0;;;
4;1;;;
2;2;1;4;
3;2;2;2;
4;3;2;1;
1;1;3;3;
4;0;;;
4;1;;;
1;3;1;1;
2;1;2;4;
4;2;3;3;
3;3;1;2;
1;0;;;
4;1;;;
3;3;3;4;
4;1;1;1;
1;2;2;2;
2;3;2;3;
3;0;;;
4;1;;;
3;1;1;4;
1;2;1;1;
4;3;2;2;
2;2;3;3;
2;0;;;
4;1;;;
4;1;3;2;
1;2;2;4;
3;1;3;1;
2;3;1;3;
3;0;;;
4;1;;;
4;2;1;4;
2;1;1;2;
1;3;3;3;
3;2;2;1;
3;0;;;
4;1;;;
1;1;2;4;
2;1;2;1;
4;3;3;2;
3;2;1;3;
1;0;;;
4;1;;;
3;3;3;4;
4;1;2;3;
2;3;3;1;
1;2;1;2;
5;0;;;
4;1;;;
2;2;3;4;
1;3;2;1;
4;2;2;2;
3;1;1;3;
5;0;;;
4;1;;;
3;1;3;2;
2;2;2;3;
1;1;1;1;
4;3;1;4;
1;0;;;
4;1;;;
3;2;2;4;
1;3;3;3;
2;1;1;2;
4;2;3;1;
2;0;;;
4;1;;;
2;2;1;1;
1;3;2;3;
4;1;3;4;
3;3;2;2;
5;0;;;
4;1;;;
4;3;1;2;
1;1;3;3;
2;3;1;4;
3;2;2;1;
2;0;;;
4;1;;;
3;1;3;4;
4;3;2;3;
2;1;3;1;
1;2;1;2;
1;0;;;
201;1;4;16;1
0;;;;
4;1;;;
3;3;1;4;
1;1;3;3;
2;2;2;1;
4;1;3;2;
2;0;;;
4;1;;;
2;2;3;1;
3;1;2;3;
4;3;1;2;
1;3;2;4;
4;0;;;
4;1;;;
2;1;1;4;
4;3;2;3;
3;1;1;1;
1;2;3;2;
4;0;;;
4;1;;;
2;3;1;3;
3;2;3;1;
1;1;2;2;
4;2;3;4;
3;0;;;
4;1;;;
4;2;1;3;
2;1;2;2;
3;3;3;4;
1;3;3;1;
4;0;;;
4;1;;;
4;1;1;4;
3;2;1;2;
2;3;3;3;
1;1;2;1;
4;0;;;
4;1;;;
2;2;2;4;
4;1;3;2;
3;2;2;3;
1;3;1;1;
4;0;;;
4;1;;;
4;3;2;2;
1;2;3;4;
2;3;2;1;
3;1;1;3;
2;0;;;
4;1;;;
4;2;1;1;
3;3;2;2;
2;1;3;3;
1;1;1;4;
4;0;;;
4;1;;;
4;3;1;4;
3;2;3;1;
2;2;3;2;
1;1;2;3;
4;0;;;
4;1;;;
1;2;1;3;
4;1;3;1;
3;3;2;4;
2;3;1;2;
1;0;;;
4;1;;;
3;1;3;2;
1;2;2;3;
4;3;1;1;
2;2;2;4;
2;0;;;
4;1;;;
2;1;1;1;
4;3;2;3;
3;2;1;2;
1;1;3;4;
4;0;;;
4;1;;;
2;3;3;4;
1;3;3;2;
4;2;1;3;
3;1;2;1;
2;0;;;
4;1;;;
4;2;3;2;
3;3;1;3;
1;2;2;1;
2;1;2;4;
3;0;;;
4;1;;;
3;1;3;4;
1;3;1;2;
2;2;2;1;
4;1;3;3;
2;0;;;
193;1;4;16;1
0;;;;
4;1;;;
1;2;1;1;
2;3;3;2;
4;1;2;4;
3;1;1;3;
2;0;;;
4;1;;;
2;1;1;1;
4;3;2;3;
1;2;2;4;
3;2;3;2;
1;0;;;
4;1;;;
2;1;2;1;
4;3;3;4;
1;2;1;3;
3;3;1;2;
1;0;;;
4;1;;;
1;3;1;1;
2;1;3;3;
3;2;3;4;
4;2;2;2;
2;0;;;
4;1;;;
4;2;1;3;
2;3;3;4;
1;1;3;2;
3;3;2;1;
2;0;;;
4;1;;;
2;1;2;2;
1;1;2;4;
4;2;3;1;
3;3;1;3;
1;0;;;
4;1;;;
4;1;1;2;
1;3;3;1;
2;2;2;3;
3;1;1;4;
3;0;;;
4;1;;;
1;2;2;2;
4;3;2;4;
3;1;1;1;
2;2;3;3;
4;0;;;
4;1;;;
2;3;1;4;
3;2;2;1;
1;3;3;3;
4;1;1;2;
1;0;;;
4;1;;;
3;1;3;3;
4;2;3;2;
2;3;2;1;
1;2;1;4;
3;0;;;
4;1;;;
1;1;2;4;
3;3;3;2;
2;2;1;1;
4;1;2;3;
3;0;;;
4;1;;;
1;3;1;3;
3;2;2;4;
4;3;3;1;
2;1;1;2;
4;0;;;
4;1;;;
4;2;1;4;
2;1;3;1;
3;1;3;3;
1;3;2;2;
2;0;;;
4;1;;;
2;3;2;3;
4;3;3;4;
3;1;1;1;
1;2;3;2;
1;0;;;
4;1;;;
4;2;2;3;
2;1;3;4;
3;2;2;1;
1;3;1;2;
2;0;;;
4;1;;;
1;1;2;3;
3;3;1;4;
4;1;2;1;
2;2;3;2;
1;0;;;
12;1;4;16;1
0;;;;
4;1;;;
1;1;1;1;
3;3;2;3;
4;1;1;4;
2;2;3;2;
1;0;;;
4;1;;;
3;2;1;4;
1;3;3;3;
2;1;2;2;
4;2;3;1;
3;0;;;
4;1;;;
1;2;3;2;
2;3;1;3;
3;1;2;1;
4;3;2;4;
1;0;;;
4;1;;;
4;1;1;3;
1;2;2;2;
3;1;3;4;
2;3;3;1;
4;0;;;
4;1;;;
2;2;1;1;
4;3;1;2;
3;2;3;4;
1;1;2;3;
1;0;;;
4;1;;;
4;2;3;3;
1;3;1;4;
3;3;2;1;
2;1;2;2;
4;0;;;
4;1;;;
3;1;1;3;
1;1;1;2;
4;2;2;4;
2;3;3;1;
4;0;;;
4;1;;;
1;2;1;3;
2;3;1;4;
3;3;2;2;
4;1;3;1;
1;0;;;
4;1;;;
4;3;1;2;
3;2;3;4;
1;2;2;1;
2;1;3;3;
3;0;;;
4;1;;;
3;1;2;1;
4;1;2;4;
2;2;1;2;
1;3;3;3;
3;0;;;
4;1;;;
2;3;2;3;
1;2;1;1;
4;2;2;4;
3;1;3;2;
2;0;;;
4;1;;;
3;3;1;4;
2;2;2;2;
4;1;3;1;
1;1;1;3;
2;0;;;
4;1;;;
4;3;3;2;
1;3;3;1;
3;2;1;3;
2;1;2;4;
2;0;;;
4;1;;;
1;3;2;2;
3;3;2;3;
4;1;1;1;
2;2;3;4;
1;0;;;
4;1;;;
3;2;3;3;
4;2;1;2;
1;1;3;4;
2;3;2;1;
4;0;;;
4;1;;;
1;3;1;4;
2;2;3;2;
3;1;1;1;
4;3;2;3;
2;0;;;
275;1;4;16;1
0;;;;
4;1;;;
2;1;3;4;
3;3;2;1;
1;2;1;3;
4;3;1;2;
1;0;;;
4;1;;;
3;2;2;4;
2;1;1;2;
1;3;3;3;
4;2;2;1;
2;0;;;
4;1;;;
3;2;1;2;
2;3;1;1;
4;2;3;3;
1;1;2;4;
2;0;;;
4;1;;;
1;1;3;2;
3;2;1;4;
2;3;2;3;
4;1;2;1;
3;0;;;
4;1;;;
3;1;1;3;
1;2;3;1;
4;3;3;4;
2;2;2;2;
4;0;;;
4;1;;;
3;1;3;1;
1;2;1;4;
2;3;1;3;
4;3;2;2;
3;0;;;
4;1;;;
2;1;2;4;
4;1;3;2;
3;3;2;1;
1;2;1;3;
1;0;;;
4;1;;;
4;3;1;2;
1;1;2;3;
3;3;3;4;
2;2;1;1;
1;0;;;
4;1;;;
2;2;3;1;
1;3;2;2;
4;2;3;3;
3;1;1;4;
1;0;;;
4;1;;;
2;3;2;4;
1;2;1;2;
3;3;3;3;
4;1;2;1;
1;0;;;
4;1;;;
1;3;1;1;
3;2;2;3;
4;2;3;4;
2;1;3;2;
4;0;;;
4;1;;;
4;1;1;3;
2;1;2;1;
3;2;2;2;
1;3;3;4;
1;0;;;
4;1;;;
2;3;3;2;
1;1;3;3;
4;2;2;4;
3;3;1;1;
1;0;;;
4;1;;;
1;1;1;2;
4;3;2;3;
2;1;1;4;
3;2;3;1;
3;0;;;
4;1;;;
3;1;3;2;
1;1;2;4;
4;3;1;1;
2;2;3;3;
3;0;;;
4;1;;;
1;2;2;1;
4;1;3;4;
2;3;1;3;
3;3;2;2;
3;0;;;
138;1;4;16;1
0;;;;
4;1;;;
1;1;2;2;
2;2;3;4;
4;3;1;1;
3;2;3;3;
1;0;;;
4;1;;;
2;2;2;2;
4;3;3;4;
1;1;1;3;
3;1;3;1;
3;0;;;
4;1;;;
2;1;3;3;
4;2;1;2;
3;2;1;4;
1;3;2;1;
4;0;;;
4;1;;;
1;1;3;4;
2;2;1;1;
4;3;2;3;
3;3;2;2;
3;0;;;
4;1;;;
4;1;1;1;
1;2;2;4;
3;3;1;3;
2;3;3;2;
3;0;;;
4;1;;;
2;1;2;3;
3;2;3;1;
4;2;2;2;
1;3;1;4;
2;0;;;
4;1;;;
1;2;1;3;
2;3;2;1;
4;1;3;4;
3;1;3;2;
1;0;;;
4;1;;;
2;2;1;2;
4;1;1;1;
1;3;3;3;
3;1;2;4;
3;0;;;
4;1;;;
3;3;2;2;
2;1;1;4;
1;2;2;1;
4;3;3;3;
3;0;;;
4;1;;;
1;2;3;2;
3;2;3;1;
2;3;1;4;
4;1;2;3;
1;0;;;
4;1;;;
2;3;3;1;
3;2;1;3;
4;2;2;4;
1;1;1;2;
4;0;;;
4;1;;;
3;3;2;4;
2;1;3;3;
1;1;2;1;
4;2;1;2;
3;0;;;
4;1;;;
1;3;3;2;
4;3;3;4;
3;1;1;1;
2;2;2;3;
1;0;;;
4;1;;;
1;3;2;3;
4;3;1;1;
2;1;2;2;
3;2;3;4;
1;0;;;
4;1;;;
4;1;3;2;
2;3;2;4;
3;1;1;3;
1;2;3;1;
4;0;;;
4;1;;;
4;1;3;3;
2;2;1;4;
3;3;2;1;
1;2;1;2;
4;0;;;
63;1;4;16;1
0;;;;
4;1;;;
2;1;3;1;
4;1;1;4;
3;2;1;3;
1;3;2;2;
4;0;;;
4;1;;;
2;2;3;2;
4;2;2;1;
3;1;2;3;
1;3;1;4;
3;0;;;
4;1;;;
2;2;3;4;
1;2;1;1;
3;1;2;2;
4;3;3;3;
2;0;;;
4;1;;;
4;1;1;3;
2;3;1;2;
1;1;2;4;
3;2;3;1;
4;0;;;
4;1;;;
3;3;3;1;
1;2;3;4;
2;3;2;3;
4;1;1;2;
1;0;;;
4;1;;;
2;2;1;3;
3;2;2;2;
4;3;2;4;
1;1;3;1;
4;0;;;
4;1;;;
3;3;1;4;
2;1;2;1;
4;2;3;3;
1;3;1;2;
4;0;;;
4;1;;;
2;1;1;4;
3;3;2;1;
4;3;3;2;
1;2;2;3;
2;0;;;
4;1;;;
1;1;1;4;
2;3;2;2;
4;2;1;1;
3;1;3;3;
4;0;;;
4;1;;;
3;2;1;1;
1;3;1;3;
4;1;2;2;
2;2;3;4;
2;0;;;
4;1;;;
1;3;3;1;
3;2;2;4;
4;2;3;2;
2;1;1;3;
1;0;;;
4;1;;;
1;2;1;2;
3;3;3;3;
2;3;2;1;
4;1;2;4;
2;0;;;
4;1;;;
1;1;3;2;
4;3;1;1;
3;1;3;4;
2;2;2;3;
1;0;;;
4;1;;;
4;1;3;1;
3;1;1;2;
1;2;2;3;
2;3;3;4;
3;0;;;
4;1;;;
2;1;3;1;
3;3;2;2;
4;2;1;4;
1;3;1;3;
4;0;;;
4;1;;;
2;1;1;2;
3;2;2;4;
4;3;3;3;
1;2;2;1;
4;0;;;
385;1;4;16;1
0;;;;
4;1;;;
2;2;2;1;
1;1;2;3;
4;3;3;4;
3;1;1;2;
4;0;;;
4;1;;;
4;1;2;1;
3;2;1;3;
1;3;3;2;
2;2;1;4;
3;0;;;
4;1;;;
4;2;1;2;
3;3;3;3;
1;1;2;4;
2;3;3;1;
2;0;;;
4;1;;;
3;2;1;2;
2;3;2;4;
1;1;3;1;
4;3;2;3;
4;0;;;
4;1;;;
2;1;1;3;
1;2;1;1;
3;3;2;2;
4;2;3;4;
3;0;;;
4;1;;;
3;1;3;4;
2;2;2;3;
4;3;1;1;
1;1;3;2;
3;0;;;
4;1;;;
3;2;2;1;
2;2;3;2;
4;1;3;3;
1;3;1;4;
1;0;;;
4;1;;;
2;2;3;1;
3;1;1;4;
4;1;1;2;
1;3;2;3;
4;0;;;
4;1;;;
4;3;2;1;
3;2;3;4;
2;1;1;3;
1;3;2;2;
1;0;;;
4;1;;;
4;2;3;3;
2;3;1;2;
1;2;2;4;
3;1;3;1;
1;0;;;
4;1;;;
2;1;2;4;
4;1;1;1;
3;3;1;3;
1;2;3;2;
3;0;;;
4;1;;;
1;2;1;3;
3;3;2;1;
4;2;2;4;
2;1;3;2;
2;0;;;
4;1;;;
1;2;1;1;
2;3;3;4;
3;3;3;3;
4;1;2;2;
3;0;;;
4;1;;;
2;2;2;3;
4;3;1;4;
3;2;3;2;
1;1;2;1;
3;0;;;
4;1;;;
4;2;2;2;
2;3;1;1;
1;1;3;3;
3;1;1;4;
1;0;;;
4;1;;;
3;3;2;2;
2;2;1;3;
4;1;3;1;
1;3;3;4;
1;0;;;
332;1;4;16;1
0;;;;
4;1;;;
1;1;3;2;
3;2;1;4;
4;2;2;3;
2;3;1;1;
1;0;;;
4;1;;;
4;3;2;4;
1;2;1;1;
3;1;3;2;
2;3;2;3;
3;0;;;
4;1;;;
4;2;3;1;
2;1;2;4;
3;3;1;3;
1;3;3;2;
4;0;;;
4;1;;;
3;3;3;1;
4;1;1;4;
1;2;2;3;
2;2;1;2;
1;0;;;
4;1;;;
4;1;2;1;
3;3;1;2;
2;1;2;3;
1;2;3;4;
4;0;;;
4;1;;;
4;3;2;2;
3;2;2;4;
2;3;3;1;
1;1;1;3;
3;0;;;
4;1;;;
3;2;3;2;
1;3;2;1;
4;2;1;3;
2;1;3;4;
5;0;;;
4;1;;;
2;2;2;2;
1;1;1;4;
3;1;1;1;
4;3;3;3;
4;0;;;
4;1;;;
4;1;3;2;
2;2;1;1;
3;2;2;3;
1;3;1;4;
1;0;;;
4;1;;;
1;3;2;2;
2;1;3;3;
4;2;1;4;
3;1;3;1;
4;0;;;
4;1;;;
2;3;1;3;
1;2;3;1;
3;3;2;4;
4;1;1;2;
2;0;;;
4;1;;;
3;2;1;3;
4;1;2;1;
2;3;3;4;
1;2;2;2;
5;0;;;
4;1;;;
2;1;2;2;
1;3;3;3;
4;2;1;1;
3;1;2;4;
2;0;;;
4;1;;;
3;2;3;4;
4;3;3;2;
1;1;1;3;
2;2;2;1;
2;0;;;
4;1;;;
1;2;3;4;
4;1;2;3;
2;3;1;2;
3;3;1;1;
5;0;;;
4;1;;;
1;3;2;1;
2;2;1;3;
4;3;2;4;
3;1;3;2;
4;0;;;
80;1;4;16;1
0;;;;
4;1;;;
4;1;2;3;
1;3;1;4;
2;1;3;2;
3;2;3;1;
4;0;;;
4;1;;;
1;2;2;4;
4;2;2;1;
3;1;1;2;
2;3;3;3;
3;0;;;
4;1;;;
2;3;1;4;
1;3;2;3;
4;2;3;2;
3;1;2;1;
2;0;;;
4;1;;;
4;1;3;4;
1;1;1;1;
3;3;2;3;
2;2;1;2;
2;0;;;
4;1;;;
2;1;2;4;
1;2;3;1;
3;2;3;3;
4;3;1;2;
2;0;;;
4;1;;;
1;2;1;4;
3;3;3;1;
2;1;2;2;
4;2;1;3;
2;0;;;
4;1;;;
3;3;3;2;
2;2;1;1;
1;1;3;3;
4;3;2;4;
1;0;;;
4;1;;;
3;1;2;1;
1;3;1;3;
4;1;2;2;
2;2;3;4;
1;0;;;
4;1;;;
3;1;1;3;
4;3;3;1;
1;2;2;2;
2;3;2;4;
2;0;;;
4;1;;;
2;1;3;3;
3;2;1;4;
1;3;2;1;
4;1;1;2;
3;0;;;
4;1;;;
1;1;3;4;
2;1;1;1;
4;3;2;3;
3;2;3;2;
4;0;;;
4;1;;;
3;1;1;4;
4;2;3;1;
2;2;2;3;
1;3;3;2;
4;0;;;
4;1;;;
4;1;3;3;
3;2;2;4;
2;3;1;2;
1;2;2;1;
4;0;;;
4;1;;;
2;2;3;3;
3;3;1;1;
1;1;2;2;
4;3;1;4;
5;0;;;
4;1;;;
3;1;2;1;
1;2;1;3;
2;3;3;4;
4;2;1;2;
4;0;;;
4;1;;;
2;3;2;2;
1;3;3;1;
3;2;1;3;
4;1;3;4;
2;0;;;
309;1;4;16;1
0;;;;
4;1;;;
2;2;1;1;
3;3;3;4;
4;1;2;2;
1;3;3;3;
4;0;;;
4;1;;;
1;2;1;4;
2;3;2;3;
3;1;3;1;
4;3;1;2;
1;0;;;
4;1;;;
3;2;2;3;
2;2;3;2;
4;3;1;1;
1;1;2;4;
1;0;;;
4;1;;;
1;1;3;4;
2;1;3;1;
4;2;1;3;
3;3;2;2;
3;0;;;
4;1;;;
4;2;3;4;
2;3;2;1;
3;1;1;2;
1;2;2;3;
4;0;;;
4;1;;;
2;1;1;3;
1;1;3;2;
3;3;1;4;
4;2;2;1;
3;0;;;
4;1;;;
1;2;1;1;
2;1;2;4;
4;3;3;3;
3;3;3;2;
1;0;;;
4;1;;;
4;3;1;4;
2;2;2;2;
3;1;3;1;
1;3;2;3;
3;0;;;
4;1;;;
4;3;2;4;
2;2;1;1;
3;1;1;3;
1;2;3;2;
4;0;;;
4;1;;;
1;3;1;2;
2;1;3;3;
3;2;2;4;
4;1;3;1;
1;0;;;
4;1;;;
2;3;3;4;
1;3;2;1;
3;2;1;3;
4;1;2;2;
1;0;;;
4;1;;;
1;1;1;4;
4;2;3;3;
2;2;1;2;
3;3;2;1;
2;0;;;
4;1;;;
2;3;2;3;
1;2;1;4;
4;1;2;2;
3;1;3;1;
4;0;;;
4;1;;;
3;1;2;4;
1;2;3;1;
4;3;1;3;
2;2;3;2;
2;0;;;
4;1;;;
4;1;1;2;
2;1;1;1;
1;2;2;3;
3;3;3;4;
4;0;;;
4;1;;;
1;3;3;2;
4;2;1;4;
3;1;2;3;
2;3;3;1;
1;0;;;
391;1;4;16;1
0;;;;
4;1;;;
3;3;1;4;
4;1;2;2;
2;1;3;3;
1;2;2;1;
3;0;;;
4;1;;;
3;3;3;2;
4;2;1;3;
2;1;2;4;
1;3;1;1;
1;0;;;
4;1;;;
4;2;3;3;
2;3;1;2;
1;2;3;4;
3;1;2;1;
2;0;;;
4;1;;;
4;1;3;4;
2;1;3;1;
3;2;2;2;
1;3;1;3;
4;0;;;
4;1;;;
1;1;3;2;
3;2;1;4;
4;3;2;1;
2;2;2;3;
3;0;;;
4;1;;;
1;2;2;2;
4;1;1;1;
3;3;3;3;
2;3;1;4;
3;0;;;
4;1;;;
2;2;3;1;
4;3;2;4;
1;1;1;3;
3;2;1;2;
4;0;;;
4;1;;;
2;1;3;2;
3;3;3;3;
4;2;1;1;
1;1;2;4;
2;0;;;
4;1;;;
3;3;2;3;
2;3;2;1;
1;2;3;4;
4;1;1;2;
1;0;;;
4;1;;;
2;1;2;3;
3;1;1;1;
1;3;3;2;
4;2;2;4;
3;0;;;
4;1;;;
3;1;2;4;
4;3;3;1;
2;2;1;2;
1;3;1;3;
2;0;;;
4;1;;;
2;3;1;4;
3;2;3;1;
1;2;3;3;
4;1;2;2;
2;0;;;
4;1;;;
1;2;2;1;
2;1;3;4;
3;3;1;2;
4;1;3;3;
3;0;;;
4;1;;;
1;3;2;1;
4;2;1;3;
3;1;3;4;
2;2;2;2;
1;0;;;
4;1;;;
3;2;2;3;
2;1;1;1;
1;1;3;2;
4;3;1;4;
1;0;;;
4;1;;;
3;1;2;1;
2;3;2;3;
4;3;3;2;
1;2;1;4;
3;0;;;
139;1;4;16;1
0;;;;
4;1;;;
3;3;1;2;
4;2;2;3;
1;1;1;4;
2;3;3;1;
3;0;;;
4;1;;;
3;2;2;4;
2;1;3;2;
4;1;2;1;
1;3;1;3;
4;0;;;
4;1;;;
1;1;2;4;
4;3;1;2;
3;2;3;1;
2;2;3;3;
1;0;;;
4;1;;;
1;2;2;2;
4;3;3;4;
2;1;1;1;
3;1;1;3;
1;0;;;
4;1;;;
2;1;1;4;
1;3;3;1;
4;2;2;3;
3;3;2;2;
2;0;;;
4;1;;;
4;1;1;2;
3;2;3;1;
2;3;2;3;
1;2;3;4;
4;0;;;
4;1;;;
2;2;1;1;
1;1;3;3;
4;3;2;4;
3;1;3;2;
2;0;;;
4;1;;;
4;2;1;1;
3;3;1;3;
1;1;3;4;
2;2;2;2;
3;0;;;
4;1;;;
3;1;1;4;
2;3;3;2;
1;3;2;1;
4;2;3;3;
3;0;;;
4;1;;;
1;3;1;2;
4;1;2;1;
2;1;2;3;
3;2;3;4;
1;0;;;
4;1;;;
4;3;1;1;
2;2;1;4;
1;1;3;3;
3;3;2;2;
3;0;;;
4;1;;;
4;1;1;2;
2;3;3;3;
1;2;2;1;
3;2;2;4;
3;0;;;
4;1;;;
1;2;1;3;
2;1;2;1;
3;1;2;2;
4;3;3;4;
1;0;;;
4;1;;;
3;3;1;3;
2;3;3;1;
4;2;3;2;
1;1;2;4;
4;0;;;
4;1;;;
3;1;3;1;
1;2;1;3;
4;3;2;4;
2;2;1;2;
2;0;;;
4;1;;;
1;3;1;1;
2;1;3;4;
3;2;3;2;
4;2;2;3;
1;0;;;
68;1;4;16;1
0;;;;
4;1;;;
2;1;3;3;
3;2;2;1;
4;3;1;2;
1;3;1;4;
1;0;;;
4;1;;;
3;3;2;3;
4;2;3;4;
1;1;3;1;
2;2;1;2;
3;0;;;
4;1;;;
2;2;1;3;
1;1;2;2;
4;3;3;1;
3;1;1;4;
2;0;;;
4;1;;;
4;1;2;3;
1;2;1;4;
2;1;2;1;
3;3;3;2;
4;0;;;
4;1;;;
1;2;2;3;
2;3;3;4;
3;3;3;1;
4;1;1;2;
3;0;;;
4;1;;;
4;2;3;3;
3;2;3;2;
1;3;1;1;
2;1;2;4;
2;0;;;
4;1;;;
2;2;3;1;
1;3;2;4;
4;3;2;2;
3;1;1;3;
1;0;;;
4;1;;;
4;1;1;1;
2;3;3;3;
3;2;2;4;
1;1;1;2;
2;0;;;
4;1;;;
2;2;1;2;
3;1;3;4;
1;3;2;1;
4;3;1;3;
2;0;;;
4;1;;;
2;3;1;4;
4;2;2;1;
1;1;3;3;
3;1;2;2;
3;0;;;
4;1;;;
4;2;3;4;
2;1;2;3;
1;2;3;2;
3;3;1;1;
3;0;;;
4;1;;;
2;3;2;2;
4;2;1;4;
1;3;3;3;
3;1;3;1;
3;0;;;
4;1;;;
4;3;3;2;
2;1;1;1;
3;2;2;3;
1;1;2;4;
5;0;;;
4;1;;;
4;3;2;1;
2;1;3;3;
1;2;1;2;
3;2;1;4;
2;0;;;
4;1;;;
1;2;2;2;
3;3;1;3;
4;1;2;4;
2;2;3;1;
4;0;;;
4;1;;;
2;2;2;1;
1;3;3;4;
4;1;1;3;
3;1;3;2;
2;0;;;
486;1;4;16;1
0;;;;
4;1;;;
1;3;3;1;
2;3;2;3;
3;2;2;4;
4;1;1;2;
1;0;;;
4;1;;;
1;2;2;3;
2;1;2;2;
4;2;3;4;
3;3;1;1;
2;0;;;
4;1;;;
4;1;3;1;
1;3;2;2;
3;1;3;3;
2;2;1;4;
3;0;;;
4;1;;;
1;1;3;4;
3;2;1;3;
4;2;1;2;
2;3;2;1;
4;0;;;
4;1;;;
2;1;2;4;
4;3;1;3;
1;2;3;1;
3;2;3;2;
3;0;;;
4;1;;;
2;2;3;2;
1;3;1;4;
4;1;2;3;
3;1;2;1;
2;0;;;
4;1;;;
1;3;1;2;
2;1;3;3;
3;3;1;1;
4;2;2;4;
3;0;;;
4;1;;;
4;3;3;3;
3;3;2;4;
2;2;3;1;
1;1;1;2;
1;0;;;
4;1;;;
4;1;1;1;
1;2;2;3;
2;3;3;2;
3;2;2;4;
3;0;;;
4;1;;;
3;3;3;2;
2;1;1;4;
4;2;2;1;
1;1;1;3;
2;0;;;
4;1;;;
3;2;1;2;
4;2;3;1;
1;1;3;4;
2;3;2;3;
3;0;;;
4;1;;;
1;2;3;3;
3;3;2;4;
4;1;2;2;
2;3;1;1;
4;0;;;
4;1;;;
1;3;2;1;
3;1;1;3;
4;1;1;2;
2;2;3;4;
2;0;;;
4;1;;;
3;1;3;1;
4;2;1;4;
1;2;2;2;
2;3;2;3;
2;0;;;
4;1;;;
2;1;1;1;
3;2;2;2;
4;3;3;4;
1;3;1;3;
3;0;;;
4;1;;;
3;1;3;4;
2;2;1;3;
1;1;3;2;
4;3;2;1;
2;0;;;
262;1;4;16;1
0;;;;
4;1;;;
2;3;2;3;
4;2;3;2;
1;1;3;4;
3;2;1;1;
4;0;;;
4;1;;;
2;2;3;1;
3;3;2;2;
1;3;1;3;
4;1;2;4;
1;0;;;
4;1;;;
4;1;1;3;
3;3;3;4;
2;1;1;2;
1;2;2;1;
4;0;;;
4;1;;;
4;3;3;3;
1;2;1;4;
3;1;2;1;
2;2;1;2;
3;0;;;
4;1;;;
4;2;1;1;
2;1;3;3;
3;1;3;4;
1;3;2;2;
1;0;;;
4;1;;;
2;3;2;4;
4;3;2;3;
1;2;3;2;
3;1;1;1;
4;0;;;
4;1;;;
2;3;3;1;
3;2;2;3;
4;3;1;2;
1;1;1;4;
1;0;;;
4;1;;;
4;1;2;1;
2;2;2;4;
3;2;3;2;
1;3;1;3;
1;0;;;
4;1;;;
3;3;1;4;
1;1;3;3;
4;2;2;2;
2;1;3;1;
4;0;;;
4;1;;;
2;2;1;3;
3;3;2;4;
4;3;3;1;
1;1;2;2;
3;0;;;
4;1;;;
4;2;1;4;
2;1;1;2;
1;3;2;1;
3;1;3;3;
3;0;;;
4;1;;;
1;2;3;4;
3;3;1;2;
2;1;2;3;
4;2;3;1;
4;0;;;
4;1;;;
3;2;1;1;
1;2;2;3;
4;1;2;4;
2;3;3;2;
1;0;;;
4;1;;;
1;3;3;2;
2;3;1;3;
3;2;2;1;
4;1;1;4;
3;0;;;
4;1;;;
2;2;2;2;
1;3;1;1;
3;1;3;3;
4;3;3;4;
2;0;;;
4;1;;;
2;3;3;1;
4;2;1;3;
3;1;1;2;
1;1;2;4;
1;0;;;
90;1;4;16;1
0;;;;
4;1;;;
